Brnd_Name,Gnrc_Name,Tot_Spndng_2019,Tot_Spndng_2023,Avg_Spnd_Per_Clm_2023,Tot_Clms_2023
Constulose,Lactulose,1343477.26,1892768.98,17.33987724,109157
Constulose,Lactulose,1343477.26,1892768.98,17.33987724,109157
Contrave,Naltrexone HCl/Bupropion HCl,592324.52,3354773.51,507.5300318,6610
Contrave,Naltrexone HCl/Bupropion HCl,592324.52,3354773.51,507.5300318,6610
Copaxone,Glatiramer Acetate,111122170.5,67730169.15,5815.745247,11646
Copaxone,Glatiramer Acetate,111122170.5,67730169.15,5815.745247,11646
Copiktra,Duvelisib,1335634.95,,,
Copiktra,Duvelisib,1335634.95,,,
Copper Chloride,Cupric Chloride,2819029.34,7992688.88,320.9141926,24906
Copper Chloride,Cupric Chloride,2819029.34,7992688.88,320.9141926,24906
Coreg,Carvedilol,85236.75,34208.31,33.80267787,1012
Coreg,Carvedilol,85236.75,34208.31,33.80267787,1012
Coreg Cr,Carvedilol Phosphate,72715.57,666351.28,926.7750765,719
Coreg Cr,Carvedilol Phosphate,7616.02,,,
Coreg Cr,Carvedilol Phosphate,72715.57,42534.31,567.1241333,75
Corgard,Nadolol,42616.76,,,
Corgard,Nadolol,42616.76,,,
Corifact,Factor XIII,6042856.1,6820536.58,21583.97652,316
Corifact,Factor XIII,6042856.1,6820536.58,21583.97652,316
Corlanor,IVabradine HCl,8586763.87,24001534.64,605.5488606,39636
Corlanor,IVabradine HCl,8586763.87,24001534.64,605.5488606,39636
Cortef,Hydrocortisone,207941.82,334407.31,139.2783465,2401
Cortef,Hydrocortisone,207941.82,334407.31,139.2783465,2401
Cortenema,Hydrocortisone,8076.48,0.194050033,,
Cortenema,Hydrocortisone,8076.48,0.18078374,,
Cortifoam,Hydrocortisone Acetate,24176.74,925914.77,552.1256828,1677
Cortifoam,Hydrocortisone Acetate,24176.74,925914.77,552.1256828,1677
Cortisporin-Tc,Neomyc/Colist/Hydrocort/Thonzn,444157.12,501407.27,236.4013531,2121
Cortisporin-Tc,Neomyc/Colist/Hydrocort/Thonzn,444157.12,501407.27,236.4013531,2121
Cortrophin,Corticotropin,5162442.28,,,
Cortrophin,Corticotropin,5162442.28,,,
Cortrosyn,Cosyntropin,239520.02,105580.89,79.62359729,1326
Cortrosyn,Cosyntropin,239520.02,105580.89,79.62359729,1326
Corvert,Ibutilide Fumarate,27117.6,6632.54,179.2578378,37
Corvert,Ibutilide Fumarate,27117.6,4355.85,174.234,25
Corvert,Ibutilide Fumarate,15903.39,,,
Corvita,Folic/Mvi Ther-Min/Lycop/Lut,25807.12,2522.36,13.27557895,190
Corvita,Folic/Mvi Ther-Min/Lycop/Lut,25807.12,2522.36,13.27557895,190
Corvita 150,Iron/Folic Acid/C/B6/B12/Zinc,15322.48,3166.03,40.59012821,78
Corvita 150,Iron/Folic Acid/C/B6/B12/Zinc,15322.48,3166.03,40.59012821,78
Corvite 150,"Iron,Carb/Folate6/Mv,Min No.41",3861.14,2602.57,162.660625,16
Corvite 150,"Iron,Carb/Folate6/Mv,Min No.41",3861.14,2602.57,162.660625,16
Cosela,Trilaciclib Dihydrochloride,217324.3,,,
Cosela,Trilaciclib Dihydrochloride,217324.3,,,
Cosentyx (2 Syringes),Secukinumab,28992231.45,60434912.87,8034.420749,7522
Cosentyx (2 Syringes),Secukinumab,28992231.45,60434912.87,8034.420749,7522
Cosentyx Sensoready (2 Pens),Secukinumab,233072752,650287610.7,7821.409284,83142
Cosentyx Sensoready (2 Pens),Secukinumab,233072752,650287610.7,7821.409284,83142
Cosentyx Sensoready Pen,Secukinumab,48133845.63,134741694.6,9573.122171,14075
Cosentyx Sensoready Pen,Secukinumab,48133845.63,134741694.6,9573.122171,14075
Cosentyx Syringe,Secukinumab,10534755.61,29216300.82,7528.034223,3881
Cosentyx Syringe,Secukinumab,10534755.61,29216300.82,7528.034223,3881
Cosentyx Unoready Pen,Secukinumab,18096203.36,,,
Cosentyx Unoready Pen,Secukinumab,18096203.36,,,
Cosmegen,Dactinomycin,693733.7,114423.1,3575.721875,32
Cosmegen,Dactinomycin,693733.7,114423.1,3575.721875,32
Cosopt,Dorzolamide HCl/Timolol Maleat,5926.31,52956.16,214.3974089,247
Cosopt,Dorzolamide HCl/Timolol Maleat,34078.95,,,
Cosopt,Dorzolamide HCl/Timolol Maleat,5926.31,18877.21,194.6104124,97
Cosopt PF,Dorzolamide/Timolol/PF,345768.23,238696.59,272.7961029,875
Cosopt PF,Dorzolamide/Timolol/PF,187783.06,,,
Cosopt PF,Dorzolamide/Timolol/PF,345768.23,50913.53,247.1530583,206
Cosyntropin,Cosyntropin,97022.82,181504.04,83.48851886,2174
Cosyntropin,Cosyntropin,55699.28,178396.51,84.62832543,2108
Cosyntropin,Cosyntropin,41323.54,3107.53,47.08378788,66
Cotellic,Cobimetinib Fumarate,969221.77,2448918.6,5478.565101,447
Cotellic,Cobimetinib Fumarate,969221.77,2448918.6,5478.565101,447
Cotempla XR-ODT,Methylphenidate,15177675.76,10955871.85,581.4601343,18842
Cotempla XR-ODT,Methylphenidate,15177675.76,10955871.85,581.4601343,18842
Coumadin,Warfarin Sodium,2191056.05,9047.89,150.7981667,60
Coumadin,Warfarin Sodium,2191056.05,9047.89,150.7981667,60
Covid19 Specimen Collect Ncpdp,Covid-19 Test Specimen Collect,24081.3,,,
Covid19 Specimen Collect Ncpdp,Covid-19 Test Specimen Collect,24081.3,,,
Cozaar,Losartan Potassium,219344.22,154303.29,182.3915957,846
Cozaar,Losartan Potassium,17748.4,,,
Cozaar,Losartan Potassium,219344.22,24779.05,73.09454277,339
Creon,Lipase/Protease/Amylase,273562672.8,405066436.7,1758.604621,230334
Creon,Lipase/Protease/Amylase,273562672.8,405066436.7,1758.604621,230334
Cresemba*,Isavuconazonium Sulfate,14195850.57,30705163.08,5327.982488,5763
Cresemba*,Isavuconazonium Sulfate,14195850.57,30705163.08,5327.982488,5763
Crestor,Rosuvastatin Calcium,26104548.51,1185766.66,427.7657504,2772
Crestor,Rosuvastatin Calcium,26104548.51,1185766.66,427.7657504,2772
Crinone,"Progesterone, Micronized",1070571.46,753958.04,538.9264046,1399
Crinone,"Progesterone, Micronized",1070571.46,753958.04,538.9264046,1399
Cromolyn Sodium*,Cromolyn Sodium,7195233.93,6665765.95,66.34715482,100468
Cromolyn Sodium*,Cromolyn Sodium,3728120.07,1723139.03,445.4857885,3868
Cromolyn Sodium*,Cromolyn Sodium,853365.54,171275.93,305.849875,560
Cromolyn Sodium*,Cromolyn Sodium,278533.07,506775.83,377.9088964,1341
Cromolyn Sodium*,Cromolyn Sodium,905350.52,1433006.65,17.33447828,82668
Cromolyn Sodium*,Cromolyn Sodium,207035.61,,,
Cromolyn Sodium*,Cromolyn Sodium,368347.7,1012451.86,337.2591139,3002
Cromolyn Sodium*,Cromolyn Sodium,888020.65,1207425.19,331.8925756,3638
Cromolyn Sodium*,Cromolyn Sodium,24359.45,,,
Cromolyn Sodium*,Cromolyn Sodium,173496.38,32969.23,12.55492384,2626
Crotan,Crotamiton,395067.7,,,
Crotan,Crotamiton,395067.7,,,
Cryselle,Norgestrel-Ethinyl Estradiol,3440692.81,2174064.29,24.90451212,87296
Cryselle,Norgestrel-Ethinyl Estradiol,3440692.81,2174064.29,24.90451212,87296
Crysvita,Burosumab-Twza,60742505.18,218903583.1,23817.16713,9191
Crysvita,Burosumab-Twza,60742505.18,160641849.5,23564.88917,6817
Crysvita,Burosumab-Twza,58261733.55,,,
Cubicin,Daptomycin,12421404.2,2965756.83,2051.00749,1446
Cubicin,Daptomycin,12421404.2,2965756.83,2051.00749,1446
Cubicin Rf,Daptomycin,4891942.56,165982.24,223.6957412,742
Cubicin Rf,Daptomycin,4891942.56,165982.24,223.6957412,742
Cupric Chloride,Cupric Chloride,343420.17,,,
Cupric Chloride,Cupric Chloride,343420.17,,,
Cuprimine,Penicillamine,9516863.03,1053546.46,23944.23773,44
Cuprimine,Penicillamine,9516863.03,1053546.46,23944.23773,44
Cutaquig,Immun Glob G(IgG)-Hipp/Maltose,304483.44,-0.020824396,,
Cutaquig,Immun Glob G(IgG)-Hipp/Maltose,143524.95,-0.100020606,,
Cutaquig,Immun Glob G(IgG)-Hipp/Maltose,160958.49,0.071818736,,
Cuvitru,Immun Glob G(IgG)/Gly/IgA Ov50,13605329.09,30034339.23,3266.0221,9196
Cuvitru,Immun Glob G(IgG)/Gly/IgA Ov50,13605329.09,30034339.23,3266.0221,9196
Cuvposa,Glycopyrrolate,16439073.8,3320757.55,376.4177681,8822
Cuvposa,Glycopyrrolate,16439073.8,3320757.55,376.4177681,8822
Cuvrior,Trientine Tetrahydrochloride,215832.8,,,
Cuvrior,Trientine Tetrahydrochloride,215832.8,,,
Cyanocobalamin Injection,Cyanocobalamin (Vitamin B-12),18862045.39,15646230.3,11.61998637,1346493
Cyanocobalamin Injection,Cyanocobalamin (Vitamin B-12),26680.45,,,
Cyanocobalamin Injection,Cyanocobalamin (Vitamin B-12),3067196.02,2223201.61,11.5659826,192219
Cyanocobalamin Injection,Cyanocobalamin (Vitamin B-12),184182.02,2805748.27,10.9553324,256108
Cyanocobalamin Injection,Cyanocobalamin (Vitamin B-12),4852045.71,2142693.69,10.36705336,206683
Cyanocobalamin Injection,Cyanocobalamin (Vitamin B-12),35.97,,,
Cyanocobalamin Injection,Cyanocobalamin (Vitamin B-12),22798.67,,,
Cyanocobalamin Injection,Cyanocobalamin (Vitamin B-12),11254.4,,,
Cyanocobalamin Injection,Cyanocobalamin (Vitamin B-12),109210.76,221400.12,10.01765169,22101
Cyanocobalamin Injection,Cyanocobalamin (Vitamin B-12),31615.6,,,
Cyanocobalamin Injection,Cyanocobalamin (Vitamin B-12),14678.19,103869.32,16.54233477,6279
Cyanocobalamin Injection,Cyanocobalamin (Vitamin B-12),3329600.2,1912197.3,18.68164659,102357
Cyanocobalamin Injection,Cyanocobalamin (Vitamin B-12),22967.32,,,
Cyanocobalamin Injection,Cyanocobalamin (Vitamin B-12),69904.71,,,
Cyanocobalamin Injection,Cyanocobalamin (Vitamin B-12),7305132.49,3382936.38,10.32446967,327662
Cyclafem,Norethindrone-Ethin. Estradiol,301804.72,970.84,64.72266667,15
Cyclafem,Norethindrone-Ethin. Estradiol,301804.72,970.84,64.72266667,15
Cyclobenzaprine HCl,Cyclobenzaprine HCl,30370870.82,41402222.12,7.947508968,5209459
Cyclobenzaprine HCl,Cyclobenzaprine HCl,920135.76,2320517.19,5.528055035,419771
Cyclobenzaprine HCl,Cyclobenzaprine HCl,135390.9,263.57,6.758205128,39
Cyclobenzaprine HCl,Cyclobenzaprine HCl,11910.41,2300515.68,299.6243397,7678
Cyclobenzaprine HCl,Cyclobenzaprine HCl,248740.55,,,
Cyclobenzaprine HCl,Cyclobenzaprine HCl,2022810.92,15682.83,43.20338843,363
Cyclobenzaprine HCl,Cyclobenzaprine HCl,8486777.15,8685516.9,7.244541394,1198905
Cyclobenzaprine HCl,Cyclobenzaprine HCl,14769.8,2773243.98,7.657193291,362175
Cyclobenzaprine HCl,Cyclobenzaprine HCl,3067234.34,961927.04,10.14830135,94787
Cyclobenzaprine HCl,Cyclobenzaprine HCl,571580.47,,,
Cyclobenzaprine HCl,Cyclobenzaprine HCl,65127.64,619931.69,6.878652634,90124
Cyclobenzaprine HCl,Cyclobenzaprine HCl,154022.21,-0.30086949,,
Cyclobenzaprine HCl,Cyclobenzaprine HCl,581442.96,34695.23,202.8960819,171
Cyclobenzaprine HCl,Cyclobenzaprine HCl,449001.36,6621.91,10.82011438,612
Cyclobenzaprine HCl,Cyclobenzaprine HCl,471503.71,260052.84,1595.416196,163
Cyclobenzaprine HCl,Cyclobenzaprine HCl,954502.62,6507.14,138.4497872,47
Cyclobenzaprine HCl,Cyclobenzaprine HCl,4172616.58,2537556.62,9.241727682,274576
Cyclobenzaprine HCl,Cyclobenzaprine HCl,2625244.3,1086012.39,9.2489558,117420
Cyclobenzaprine HCl,Cyclobenzaprine HCl,6189691.9,5365225.66,8.075707758,664366
Cyclobenzaprine HCl,Cyclobenzaprine HCl,734.81,,,
Cyclobenzaprine HCl,Cyclobenzaprine HCl,244.87,-0.040568416,,
Cyclobenzaprine HCl,Cyclobenzaprine HCl,47708.58,569918.83,607.589371,938
Cyclobenzaprine HCl ER,Cyclobenzaprine HCl,382462.86,643985.84,241.1028978,2671
Cyclobenzaprine HCl ER,Cyclobenzaprine HCl,59861.33,61219.59,248.860122,246
Cyclobenzaprine HCl ER,Cyclobenzaprine HCl,113819.44,71523.66,162.1851701,441
Cyclobenzaprine HCl ER,Cyclobenzaprine HCl,208782.09,511242.59,257.6827571,1984
Cyclogyl,Cyclopentolate HCl,123646.86,143860.83,141.0400294,1020
Cyclogyl,Cyclopentolate HCl,123646.86,143860.83,141.0400294,1020
Cyclomydril,Cyclopentolate/Phenylephrine,26605.05,61236.12,85.40602511,717
Cyclomydril,Cyclopentolate/Phenylephrine,26605.05,61236.12,85.40602511,717
Cyclopentolate HCl,Cyclopentolate HCl,1136129.71,1000647.35,35.28251296,28361
Cyclopentolate HCl,Cyclopentolate HCl,106853.39,286027.06,17.04977706,16776
Cyclopentolate HCl,Cyclopentolate HCl,470605.75,437570.1,49.45412523,8848
Cyclopentolate HCl,Cyclopentolate HCl,558670.57,277050.19,101.2240373,2737
Cyclophosphamide*,Cyclophosphamide,24989826.23,13094994.59,409.0268496,32015
Cyclophosphamide*,Cyclophosphamide,102658.52,55038.16,407.6900741,135
Cyclophosphamide*,Cyclophosphamide,442782.03,229026.05,223.222271,1026
Cyclophosphamide*,Cyclophosphamide,538185.75,156699.21,286.9948901,546
Cyclophosphamide*,Cyclophosphamide,247274.21,1079153.68,386.932119,2789
Cyclophosphamide*,Cyclophosphamide,705496.4,-0.029012495,,
Cyclophosphamide*,Cyclophosphamide,8020.08,,,
Cyclophosphamide*,Cyclophosphamide,236664.39,341170.73,239.4180561,1425
Cyclophosphamide*,Cyclophosphamide,207567.51,540811.62,347.5653085,1556
Cyclophosphamide*,Cyclophosphamide,8515653.88,1500845.13,437.0544933,3434
Cyclophosphamide*,Cyclophosphamide,57066.7,14137.21,1009.800714,14
Cyclophosphamide*,Cyclophosphamide,294469.05,89779.26,402.5975785,223
Cyclophosphamide*,Cyclophosphamide,947218.78,610112.08,469.3169846,1300
Cyclophosphamide*,Cyclophosphamide,12170711.39,2375720.56,404.4468097,5874
Cyclophosphamide*,Cyclophosphamide,40425,,,
Cyclophosphamide*,Cyclophosphamide,612786.12,,,
Cyclophosphamide*,Cyclophosphamide,1229574.02,612009.6,405.3043709,1510
Cyclophosphamide*,Cyclophosphamide,28990.29,,,
Cycloserine,Cycloserine,69392.12,,,
Cycloserine,Cycloserine,69392.12,,,
Cycloset,Bromocriptine Mesylate,483702.87,562918.8,547.5863813,1028
Cycloset,Bromocriptine Mesylate,483702.87,562918.8,547.5863813,1028
Cyclosporine Modified,"Cyclosporine, Modified",4763094.26,3480877.56,110.3674042,31539
Cyclosporine Modified,"Cyclosporine, Modified",3737244.7,2427053.53,112.8022648,21516
Cyclosporine Modified,"Cyclosporine, Modified",1025849.56,714754.82,103.3928569,6913
Cyclosporine Modified,"Cyclosporine, Modified",218032.25,,,
Cyclosporine Modified,"Cyclosporine, Modified",72981.43,-0.072469335,,
Cyclosporine*,Cyclosporine,3067044.04,30697659.22,313.3469354,97967
Cyclosporine*,Cyclosporine,2527.35,2407.49,22.49990654,107
Cyclosporine*,Cyclosporine,7657927.85,,,
Cyclosporine*,Cyclosporine,597088.72,,,
Cyclosporine*,Cyclosporine,9326418.09,,,
Cyclosporine*,Cyclosporine,3052510.76,16343500.77,326.9419426,49989
Cyclosporine*,Cyclosporine,625.2,,,
Cyclosporine*,Cyclosporine,12005.93,23009.57,535.1062791,43
Cyklokapron,Tranexamic Acid,109738.61,855525.14,1632.681565,524
Cyklokapron,Tranexamic Acid,109738.61,855525.14,1632.681565,524
Cyltezo(Cf) Pen,Adalimumab-Adbm,186804.57,,,
Cyltezo(Cf) Pen,Adalimumab-Adbm,186804.57,,,
Cymbalta,Duloxetine HCl,3236304.3,2212379.02,413.5287888,5350
Cymbalta,Duloxetine HCl,3236304.3,2212379.02,413.5287888,5350
CyproHEPtadine HCl,CyproHEPtadine HCl,14690921.12,12671481.66,14.49073555,874454
CyproHEPtadine HCl,CyproHEPtadine HCl,1397247.61,2789834.22,11.86653489,235101
CyproHEPtadine HCl,CyproHEPtadine HCl,61380.33,-0.00801749,,
CyproHEPtadine HCl,CyproHEPtadine HCl,103208.14,1769.23,25.27471429,70
CyproHEPtadine HCl,CyproHEPtadine HCl,1429224.35,603112.35,12.60528257,47846
CyproHEPtadine HCl,CyproHEPtadine HCl,17343.88,0.023160053,,
CyproHEPtadine HCl,CyproHEPtadine HCl,479369.47,274848.34,12.92917208,21258
CyproHEPtadine HCl,CyproHEPtadine HCl,4664050.18,3238656.72,18.02448072,179681
CyproHEPtadine HCl,CyproHEPtadine HCl,3602.96,2369746.69,17.07347198,138797
CyproHEPtadine HCl,CyproHEPtadine HCl,456357.05,8355.91,22.40190349,373
CyproHEPtadine HCl,CyproHEPtadine HCl,22223.22,143176.87,17.58065693,8144
CyproHEPtadine HCl,CyproHEPtadine HCl,1640424.36,568950.2,11.3232934,50246
CyproHEPtadine HCl,CyproHEPtadine HCl,5320.89,,,
CyproHEPtadine HCl,CyproHEPtadine HCl,3020840.9,113606.18,12.39024757,9169
CyproHEPtadine HCl,CyproHEPtadine HCl,102.12,0.018989937,,
CyproHEPtadine HCl,CyproHEPtadine HCl,201.22,,,
CyproHEPtadine HCl,CyproHEPtadine HCl,14248.9,3433.35,9.590363129,358
CyproHEPtadine HCl,CyproHEPtadine HCl,1423340.94,1315610.05,13.05881235,100745
CyproHEPtadine HCl,CyproHEPtadine HCl,19439.16,,,
Cyramza,Ramucirumab,23011539.76,22814714.47,5053.092906,4515
Cyramza,Ramucirumab,23011539.76,22814714.47,5053.092906,4515
Cyred,Desogestrel-Ethinyl Estradiol,155662.72,1646.25,96.83823529,17
Cyred,Desogestrel-Ethinyl Estradiol,155662.72,1646.25,96.83823529,17
Cyred Eq,Desogestrel-Ethinyl Estradiol,338302.71,156562.6,60.30916795,2596
Cyred Eq,Desogestrel-Ethinyl Estradiol,338302.71,156562.6,60.30916795,2596
Cystadane,Betaine,8245217.83,11670480.43,3039.187612,3840
Cystadane,Betaine,8245217.83,11670480.43,3039.187612,3840
Cystadrops,Cysteamine HCl,627899.02,0.059010177,,
Cystadrops,Cysteamine HCl,627899.02,0.059010177,,
Cystagon,Cysteamine Bitartrate,121919.73,101376.96,292.9969942,346
Cystagon,Cysteamine Bitartrate,121919.73,101376.96,292.9969942,346
Cystaran,Cysteamine HCl,6607969.52,0.157519197,,
Cystaran,Cysteamine HCl,6607969.52,0.157519197,,
Cytarabine,Cytarabine,21044.76,4836.72,12.15256281,398
Cytarabine,Cytarabine,21044.76,4836.72,12.15256281,398
Cytarabine,Cytarabine/PF,1881781.02,381217.35,67.73584755,5628
Cytarabine,Cytarabine/PF,1173.38,,,
Cytarabine,Cytarabine/PF,7337.81,140.96,9.397333333,15
Cytarabine,Cytarabine/PF,1416.6,0.003154912,,
Cytarabine,Cytarabine/PF,1706525.55,305729.26,79.97103322,3823
Cytarabine,Cytarabine/PF,166501.06,73688.56,42.15592677,1748
Cytogam,Cytomegalovirus Immune Globuln,269891.48,,,
Cytogam,Cytomegalovirus Immune Globuln,269891.48,,,
Cytomel,Liothyronine Sodium,501277.07,361122.32,142.7360949,2530
Cytomel,Liothyronine Sodium,501277.07,361122.32,142.7360949,2530
Cytotec,Misoprostol,13221.43,88034.94,129.2730397,681
Cytotec,Misoprostol,13221.43,88034.94,129.2730397,681
D-Vi-Sol,Cholecalciferol (Vitamin D3),121478.42,10528.01,8.517807443,1236
D-Vi-Sol,Cholecalciferol (Vitamin D3),121478.42,10528.01,8.517807443,1236
Dabigatran Etexilate,Dabigatran Etexilate Mesylate,748951.68,,,
Dabigatran Etexilate,Dabigatran Etexilate Mesylate,653907.66,,,
Dabigatran Etexilate,Dabigatran Etexilate Mesylate,95044.02,,,
Dabigatran Etexilate,Dabigatran Etexilate Mesylate,9941.63,,,
Dacarbazine,Dacarbazine,1237440.19,1159455.38,223.7035269,5183
Dacarbazine,Dacarbazine,165022.86,0.080189199,,
Dacarbazine,Dacarbazine,215834.47,14301.13,75.26910526,190
Dacarbazine,Dacarbazine,71200.01,668.08,13.91833333,48
Dacarbazine,Dacarbazine,950405.71,614215.5,164.0971146,3743
Dacogen,Decitabine,257246,11898.43,283.2959524,42
Dacogen,Decitabine,257246,11898.43,283.2959524,42
Dactinomycin,Dactinomycin,1226176.4,989731,1799.510909,550
Dactinomycin,Dactinomycin,75347,-0.448110065,,
Dactinomycin,Dactinomycin,501689.67,219672.37,2072.380849,106
Dactinomycin,Dactinomycin,724486.73,233627.76,1656.934468,141
Dactinomycin,Dactinomycin,48720.81,,,
Dactinomycin,Dactinomycin,83861.23,,,
Dactinomycin,Dactinomycin,165179.36,,,
Daily Vitamin Formula,Multivitamin,68.37,,,
Daily Vitamin Formula,Multivitamin,68.37,,,
Daily Vitamin Formula-Iron,Multivitamin/Iron/Folic Acid,93.12,1139.89,8.260072464,138
Daily Vitamin Formula-Iron,Multivitamin/Iron/Folic Acid,93.12,1139.89,8.260072464,138
Daily Vite With Iron,Multivitamin With Iron,4029.14,176.92,1.426774194,124
Daily Vite With Iron,Multivitamin With Iron,4029.14,176.92,1.426774194,124
Daily-Vite,Multivitamin With Folic Acid,37654.02,18048.76,1.34121721,13457
Daily-Vite,Multivitamin With Folic Acid,37654.02,18048.76,1.34121721,13457
Dairy Digest,Lactase,116.92,,,
Dairy Digest,Lactase,116.92,,,
Dalfampridine ER,Dalfampridine,7365261.37,3925285.18,214.5199027,18298
Dalfampridine ER,Dalfampridine,40647.45,,,
Dalfampridine ER,Dalfampridine,2377.18,216819.81,213.4053248,1016
Dalfampridine ER,Dalfampridine,208016.03,1066696.4,168.2751854,6339
Dalfampridine ER,Dalfampridine,3346223.03,42710.31,177.2212033,241
Dalfampridine ER,Dalfampridine,2927963.72,1715453.55,223.8034638,7665
Dalfampridine ER,Dalfampridine,880681.41,621748.92,561.6521409,1107
Daliresp,Roflumilast,18985926.78,3765026.84,411.6132984,9147
Daliresp,Roflumilast,18985926.78,3765026.84,411.6132984,9147
Dalvance,Dalbavancin HCl,7154710.91,19982644.33,3341.02062,5981
Dalvance,Dalbavancin HCl,7154710.91,19982644.33,3341.02062,5981
Danazol,Danazol,462882.08,417518.75,219.054958,1906
Danazol,Danazol,352492.2,280786.97,217.4957165,1291
Danazol,Danazol,110389.88,136731.78,222.3280976,615
Dantrium*,Dantrolene Sodium,13505.16,5106.68,164.7316129,31
Dantrium*,Dantrolene Sodium,13505.16,5106.68,164.7316129,31
Dantrolene Sodium,Dantrolene Sodium,1912859.01,1512613.25,67.86062136,22290
Dantrolene Sodium,Dantrolene Sodium,326408.24,377166.27,69.38305188,5436
Dantrolene Sodium,Dantrolene Sodium,13571.01,,,
Dantrolene Sodium,Dantrolene Sodium,1289.29,165160.94,60.45422401,2732
Dantrolene Sodium,Dantrolene Sodium,1550052.5,927968.76,66.11347677,14036
Dantrolene Sodium,Dantrolene Sodium,35108.98,28746.27,718.65675,40
Danyelza,Naxitamab-Gqgk,517294.53,,,
Danyelza,Naxitamab-Gqgk,517294.53,,,
Dapsone*,Dapsone,4322042.7,6327904.46,111.0645803,56975
Dapsone*,Dapsone,219476.82,563.26,35.20375,16
Dapsone*,Dapsone,580458.59,,,
Dapsone*,Dapsone,819951.21,1984660.06,190.3202973,10428
Dapsone*,Dapsone,559797.8,8557.55,37.86526549,226
Dapsone*,Dapsone,3871.1,,,
Dapsone*,Dapsone,1383948.22,1084579.81,187.5786596,5782
Dapsone*,Dapsone,581998.59,1354624.18,44.77504396,30254
Dapsone*,Dapsone,175919.85,9819.53,42.32556035,232
Dapsone*,Dapsone,56078.62,540000.21,168.1719745,3211
Dapsone*,Dapsone,86706.82,,,
Dapsone*,Dapsone,159312.48,,,
Dapsone*,Dapsone,246426.35,8234.97,36.59986667,225
Dapsone*,Dapsone,120738.54,,,
Dapsone*,Dapsone,36261.78,,,
Dapsone*,Dapsone,278445.24,1220.35,38.1359375,32
Daptomycin,Daptomycin,67123325.23,38364919.54,337.5143578,113669
Daptomycin,Daptomycin,29459.9,,,
Daptomycin,Daptomycin,6948622.96,2003565.02,174.663501,11471
Daptomycin,Daptomycin,344602.47,0.015896442,,
Daptomycin,Daptomycin,18303692.99,45700.15,60.69077025,753
Daptomycin,Daptomycin,74518.58,-0.39515267,,
